index,y_pred
1429,0.9992229
6252,0.62415016
6146,0.371801
429,0.9991041
4832,0.3061
1543,0.99900264
7170,0.5998685
8478,0.39664158
4222,0.49892673
648,0.87049854
5988,0.2073607
2394,0.9993284
7801,0.343616
9106,0.34012714
8603,0.44505158
7932,0.3348648
6525,0.4731853
10820,0.42478076
1876,0.99904627
6976,0.39125437
10731,0.4885229
9585,0.4463557
2115,0.99914503
539,0.9991844
7793,0.4227529
2233,0.9995158
3303,0.3186505
3050,0.9994305
6546,0.40130967
2318,0.99941313
3704,0.39019242
1977,0.9988733
2187,0.999503
4320,0.4275264
8271,0.30240825
7246,0.42826062
7689,0.3363859
7105,0.50147885
6984,0.5846796
2583,0.9994498
5315,0.4126001
5062,0.19461916
5017,0.6541844
647,0.99947244
4493,0.44707626
6588,0.37056303
5808,0.42721632
6223,0.5755991
7428,0.7546421
6150,0.3666521
7258,0.5590557
4065,0.50501394
7001,0.16511253
2304,0.9993895
6309,0.52317137
3630,0.2618722
7420,0.56075275
3146,0.43298692
9126,0.41091308
7649,0.31426686
10495,0.4181829
112,0.9994524
2260,0.9994954
363,0.99927753
10223,0.4298596
742,0.9991555
2402,0.9996792
863,0.9995136
871,0.99942315
4568,0.49251118
10950,0.85190874
5795,0.50689805
8990,0.39733952
3930,0.36674902
9336,0.59263355
3866,0.43003595
1906,0.9994898
6618,0.46476725
3347,0.59421515
8567,0.6215697
7750,0.8420187
8834,0.47771257
6558,0.4004184
3939,0.23719463
2356,0.9994747
2554,0.99953556
7438,0.27647066
4675,0.43394625
1635,0.87292695
7618,0.39435872
1031,0.99943393
8715,0.22634275
6197,0.36600414
3305,0.5261552
563,0.9993291
7623,0.34856316
1890,0.99958307
3332,0.51467323
4253,0.48241222
6325,0.56158406
4554,0.39835745
9524,0.36286923
3807,0.38604593
5430,0.52108604
4837,0.40242404
9371,0.5084565
4698,0.40326813
4808,0.5261772
2824,0.9991961
6902,0.39831606
6277,0.39120635
7610,0.25866723
2004,0.99941576
3493,0.42053363
9393,0.5058029
3004,0.999488
8077,0.40474385
10880,0.29226452
294,0.9995511
2354,0.9995652
8199,0.7140623
4641,0.41310152
4013,0.49467584
3585,0.44221294
10566,0.33298686
4274,0.44268233
3533,0.39455283
5402,0.45098308
869,0.9603503
8015,0.38373384
10700,0.6240586
651,0.9987336
8376,0.49930295
8949,0.2717769
1145,0.9989322
4893,0.5169803
8736,0.46592352
9344,0.3694826
9707,0.4563993
4048,0.60890967
4290,0.31007326
2729,0.99952483
1575,0.9993741
1920,0.99933463
713,0.99969447
5234,0.54484427
172,0.9994029
7518,0.34549937
7927,0.4797686
4752,0.34006718
1029,0.99963963
4687,0.5039328
7914,0.42025283
1532,0.999388
3206,0.41247746
8625,0.60578686
4435,0.36510918
5943,0.36116806
9231,0.47345632
9073,0.37578171
9701,0.49257803
5735,0.45757055
10980,0.47752678
2767,0.9991837
4757,0.46521336
5172,0.18156072
9088,0.5304371
7033,0.46523666
9087,0.8012998
9749,0.47143936
6316,0.58982676
4711,0.5089512
4523,0.34340274
4506,0.39187157
5343,0.5825835
1605,0.97277147
2946,0.9328936
185,0.99953926
9272,0.24594814
2825,0.99929845
6246,0.47308922
196,0.99948823
1740,0.99940455
10723,0.4157985
9236,0.55635333
6721,0.44117013
5131,0.3710197
1306,0.86320055
6668,0.41398117
10505,0.60948795
1494,0.91727465
10000,0.17661881
8759,0.5111941
5197,0.49489775
6018,0.4883756
2866,0.99988616
4945,0.48519567
893,0.95879084
1131,0.9996245
2136,0.9338496
5756,0.3724881
108,0.99951303
9443,0.41303134
9989,0.47534063
1339,0.9690309
10394,0.41065094
8502,0.40700755
1210,0.9994524
6193,0.62134874
3188,0.7000882
7797,0.56505847
745,0.9989021
9786,0.37903944
4024,0.22984102
9742,0.58684886
10978,0.37579423
10819,0.21647473
7897,0.4795707
375,0.99963605
1163,0.99955994
4633,0.34281266
6749,0.22563477
9914,0.7662571
1580,0.9994462
10197,0.60696316
1864,0.9995654
7856,0.34957847
2676,0.99953973
4035,0.58705115
4318,0.38262686
4203,0.5981869
7542,0.2985976
6545,0.5998685
1343,0.9149206
3795,0.48405337
10609,0.16645391
3467,0.52635384
5273,0.45451003
8821,0.6145324
8183,0.46789992
7679,0.41317382
2912,0.9995572
8764,0.55124515
2333,0.9993274
5440,0.45331654
4303,0.38241103
8269,0.606447
3015,0.9992642
1439,0.99917394
4984,0.48395193
2286,0.99966395
9682,0.40713647
7530,0.36565
6693,0.4097501
8380,0.42786387
6035,0.63546854
10688,0.42849365
3887,0.5228862
1141,0.8759236
412,0.9993519
6117,0.3789699
5827,0.32941377
852,0.9985203
9256,0.5249933
6574,0.42835024
5420,0.489863
1592,0.9994986
8313,0.36634216
3284,0.34134316
10458,0.64660126
5066,0.19155438
4068,0.22228083
6394,0.3677409
7889,0.45850146
8025,0.6998417
5295,0.37200582
4610,0.3509769
4714,0.32711673
8883,0.36291346
1233,0.9098021
9910,0.29425168
7459,0.4374356
2567,0.9992531
2894,0.9997298
4232,0.40665343
1630,0.9995528
5406,0.33741355
5128,0.4296366
786,0.99942493
4037,0.321208
3779,0.35169965
9677,0.6284418
1431,0.67471635
4944,0.42683488
9689,0.55788046
5479,0.36956954
6681,0.53051347
6698,0.33979392
8815,0.24328677
4255,0.45514357
5265,0.35442114
1000,0.99937975
5340,0.34670988
4277,0.40795925
5606,0.55614036
4670,0.47921276
3575,0.4176363
8501,0.2727778
9198,0.49766156
1565,0.9208343
7334,0.4643958
2420,0.99966
10799,0.34394562
6563,0.4673637
232,0.9995152
2920,0.9989784
10953,0.54035
7347,0.37518027
1803,0.99904925
3390,0.49519035
7291,0.4311038
5041,0.53421336
105,0.9562179
5218,0.418919
6765,0.8247404
1247,0.9993529
9474,0.2486706
7407,0.84005076
9392,0.376246
6376,0.3798867
5801,0.4586512
9356,0.5685143
9932,0.5709349
6619,0.6826907
5242,0.47895175
8664,0.34037134
9089,0.29035795
771,0.99913484
9664,0.73615074
8517,0.40930888
9418,0.44693038
6272,0.82412213
1620,0.9025792
4300,0.31831235
3873,0.1982066
10444,0.6131852
6680,0.50880253
3652,0.44361448
637,0.99940455
9400,0.6274463
9119,0.48390213
6509,0.39205354
2040,0.9995571
9943,0.43397567
2972,0.95122534
6746,0.36374298
2925,0.9987815
5614,0.46891522
9661,0.44927242
9485,0.3439244
4006,0.48631045
7896,0.32014143
5163,0.4276597
10122,0.38432753
8944,0.31194633
8797,0.34514323
8597,0.27482665
9444,0.552805
10892,0.31165966
5530,0.37504396
9632,0.7205204
7330,0.45014304
7924,0.5818848
7189,0.63258916
7078,0.33663887
2573,0.9995378
5276,0.14256802
4419,0.4244343
10070,0.306121
3136,0.46603638
2019,0.83539015
683,0.99941397
8275,0.36408517
7263,0.6847837
4922,0.69114625
8013,0.55572927
1312,0.99939716
410,0.92589873
4181,0.3793937
5833,0.7165243
3156,0.3616934
3938,0.329452
6844,0.38768533
9779,0.6325943
3312,0.39043286
600,0.9733753
6585,0.33469158
9927,0.28131637
5692,0.42993766
6500,0.38568366
1681,0.99965644
6705,0.34212428
4356,0.26790354
2666,0.94049335
10253,0.3271244
1451,0.99937016
2720,0.9993155
3751,0.30812293
8908,0.4678126
8556,0.63716304
7056,0.57565635
6452,0.25037995
907,0.99944204
8935,0.5085637
150,0.99951804
3967,0.27245975
3988,0.6249827
5140,0.36149937
3356,0.43276653
4604,0.25594452
4672,0.5284987
4813,0.35577795
6221,0.41550446
3164,0.7317035
4866,0.26143137
10807,0.42645288
9509,0.2719519
3053,0.9993374
2765,0.99918693
8512,0.3542708
253,0.9993156
964,0.9986029
688,0.9991185
7515,0.2556081
2488,0.94537675
365,0.999546
8154,0.55643463
5612,0.49907646
1072,0.9981021
8769,0.37051472
2170,0.99927086
9116,0.5420617
6824,0.47165874
603,0.99956864
1529,0.99802727
1851,0.9995152
10448,0.44956225
10720,0.6281743
8440,0.22820885
6439,0.28779712
4587,0.41222918
1351,0.9996942
2023,0.9994653
4240,0.31486958
5868,0.43718988
7254,0.5242688
4443,0.39806837
4712,0.29514688
997,0.99895334
9583,0.35259283
7752,0.5553599
6042,0.35990602
9643,0.33353695
1203,0.99917716
8185,0.32652718
7878,0.464824
5240,0.6205227
3536,0.47493765
721,0.9991043
7956,0.63091594
2746,0.99937785
8344,0.29594007
2602,0.9992737
2345,0.99958116
9141,0.5125383
384,0.99890685
1162,0.9991787
1367,0.99930525
8808,0.54296046
2209,0.9995364
10462,0.5616229
4209,0.34007266
7688,0.35251093
2101,0.99966145
2267,0.9589874
6654,0.41484016
8865,0.35525337
3112,0.99946326
5360,0.35336035
10556,0.43420213
7122,0.61134684
5678,0.5588979
10021,0.43996406
3738,0.42822808
5143,0.5011383
1185,0.9982254
10127,0.5058666
6758,0.18123835
3076,0.9994049
8643,0.36557162
7200,0.35989103
1850,0.9994815
1073,0.93993586
1815,0.99958247
691,0.9993777
9950,0.63870674
2855,0.9993839
4841,0.23032136
5193,0.49964002
5938,0.41183823
10565,0.2791992
9712,0.3626783
10928,0.7647716
2275,0.9993728
8642,0.35485497
8987,0.6742089
2133,0.9995449
1607,0.9995888
8717,0.34867555
10884,0.30080876
4970,0.24568683
9101,0.51805806
7289,0.5905939
9163,0.4524255
4567,0.31405497
2116,0.91745555
7992,0.4817223
4338,0.4440965
1633,0.9995022
374,0.9993325
6716,0.36624005
10231,0.39437926
12,0.999549
5800,0.40013784
6512,0.4722516
3316,0.41432336
5187,0.43163452
9631,0.60674596
5654,0.46800137
10468,0.49599507
9230,0.93539923
7695,0.49747655
5454,0.3256094
3518,0.40936717
3457,0.4767221
2332,0.9995436
901,0.9993864
8197,0.48594669
3439,0.5331909
6101,0.5075778
577,0.9996531
9657,0.41530105
3711,0.43138173
7345,0.45040542
67,0.9993912
7316,0.63157743
10958,0.47579432
195,0.9988728
2390,0.9991216
10815,0.21925656
10662,0.4267456
7095,0.40752584
7283,0.6079143
7470,0.41851267
7902,0.50973296
9379,0.3995063
1521,0.9452402
281,0.9996401
8971,0.51089954
3937,0.51827043
650,0.9986952
85,0.99932396
1773,0.9994198
948,0.90266824
3335,0.4245883
10554,0.5024311
6532,0.5820575
7219,0.4372777
10346,0.3695086
1660,0.99960846
6540,0.35563147
7961,0.36050418
5201,0.5450923
6286,0.49049953
4755,0.5455027
10871,0.23979354
10500,0.26137006
7018,0.35268593
4095,0.6211001
1953,0.9995259
6120,0.3938885
4050,0.6613842
1215,0.9993864
5442,0.40490976
847,0.99948835
6610,0.57091236
5538,0.40559766
541,0.9992494
306,0.99965703
1547,0.99940455
7539,0.3502176
3450,0.2888489
10190,0.34489036
10491,0.31859514
3664,0.412587
4247,0.5174888
7371,0.46088195
5246,0.4985437
9316,0.22888346
2363,0.99947065
8880,0.4028191
10474,0.52259994
4571,0.37274262
5718,0.50032836
5683,0.6359516
3265,0.36115977
7697,0.4142316
1340,0.99972564
5754,0.34283608
10912,0.4024883
6354,0.2731436
10423,0.49787015
7150,0.38320598
9013,0.53014314
9468,0.4718576
2752,0.99950516
2962,0.99956864
9365,0.2138895
10023,0.19853975
4089,0.31438
9419,0.5357838
6495,0.45809528
8552,0.5690198
7917,0.37737918
5437,0.5065136
8913,0.35414168
3812,0.14914861
779,0.9992964
7892,0.42240405
2054,0.9976878
10813,0.4816387
9556,0.40685686
5774,0.40676716
7629,0.53819025
4177,0.40598288
9222,0.49335593
9362,0.66916883
10410,0.41184
8905,0.4486973
7599,0.53274757
6863,0.31350756
9586,0.41390747
110,0.9995461
1561,0.9995109
9271,0.3021954
1378,0.9994373
10592,0.3402418
2835,0.9988568
1582,0.99933904
2888,0.9994124
2265,0.998459
2656,0.9988224
1501,0.99942774
9384,0.6141676
4451,0.37200892
10744,0.47873494
4994,0.3829759
4496,0.47028527
7097,0.5426866
3532,0.22525696
5388,0.45044884
7275,0.40195516
7116,0.31153336
6134,0.2812447
10634,0.35531393
10661,0.53890765
7143,0.88720626
6148,0.31286246
46,0.9383252
4819,0.2916831
8365,0.42248395
10203,0.31853157
735,0.9141001
6838,0.36020872
7757,0.24195486
9137,0.44409996
4488,0.36823747
6953,0.6271407
689,0.999196
9199,0.5127309
7620,0.36388788
212,0.99924076
8362,0.47808966
8166,0.45618466
6556,0.19815357
7421,0.74506176
18,0.9995572
6201,0.539778
9428,0.50284356
3276,0.40542895
2020,0.99956864
613,0.99969447
6571,0.555348
5527,0.25494233
4099,0.45086178
6710,0.4555647
7559,0.3287013
5898,0.38869098
7556,0.29930866
4798,0.57093346
727,0.9995679
311,0.99940455
8722,0.57444024
142,0.99928826
8256,0.62813205
3918,0.6351519
10567,0.50632036
8083,0.7133709
97,0.9990608
7214,0.46777874
2434,0.9995882
6771,0.24439563
1546,0.999213
8035,0.46319455
7755,0.6380352
5925,0.6600254
1737,0.9993549
6505,0.33146334
4379,0.5741593
323,0.9995018
3245,0.1551961
8432,0.23122352
9876,0.27029377
8551,0.38681024
2816,0.9990951
5919,0.44434062
2012,0.99950683
7186,0.32191077
6658,0.31561506
458,0.99902976
5121,0.3732032
9140,0.62573975
6780,0.33563417
3649,0.4767452
1347,0.9993943
8709,0.51570547
583,0.9994881
8334,0.46157953
2006,0.99955183
1549,0.9993449
1505,0.9992537
2219,0.99965703
1585,0.99940455
10960,0.32384142
8124,0.36739552
3984,0.41875446
3324,0.39250693
7244,0.38896048
8540,0.409604
5903,0.5250969
4566,0.54633754
48,0.9993728
4616,0.6198255
7477,0.4787351
2875,0.9517599
2078,0.9991673
2717,0.9993498
674,0.9994836
8316,0.43408483
9931,0.48688206
9053,0.36978772
5995,0.53278464
7313,0.4726623
4250,0.447966
2823,0.99967635
5854,0.52137685
807,0.99700433
2208,0.9993569
9302,0.3062197
9241,0.43948075
3211,0.16879627
9350,0.55802387
8411,0.35053125
7836,0.31677797
1903,0.99877375
4744,0.55033773
6961,0.30731288
10138,0.49621642
9067,0.6795874
8104,0.70465577
10411,0.44495884
6865,0.54564166
7392,0.32138067
6777,0.49195418
2658,0.9995572
7398,0.40710965
2441,0.999236
4180,0.39557365
1448,0.99953675
2325,0.9991327
2978,0.9993518
3736,0.35106915
4624,0.6312422
5567,0.3644676
10099,0.39531463
5565,0.22387388
7180,0.3392293
9008,0.5298815
6663,0.42793328
4291,0.3685973
968,0.9995053
8753,0.50783473
793,0.9987633
3916,0.3530438
4157,0.42873603
8345,0.2764046
7779,0.3413191
6799,0.55570346
8602,0.36778346
5920,0.3235674
827,0.9992797
9290,0.5508862
3108,0.99932396
1887,0.9982008
10352,0.35027525
2867,0.9993839
4533,0.4798522
2445,0.9994223
1955,0.9996531
9265,0.54494697
806,0.99927956
860,0.99949336
10432,0.40933442
9946,0.47096106
220,0.99952257
7245,0.42749548
1968,0.999305
6661,0.46179903
131,0.9991602
3590,0.5232075
7015,0.7624784
5517,0.30221772
3666,0.6068066
2479,0.999549
162,0.99951434
10073,0.45160908
6249,0.40509546
8760,0.15109569
1712,0.9994486
1990,0.95523876
532,0.99887234
2346,0.9994904
6679,0.41363162
1427,0.998415
4226,0.58208317
1135,0.9985983
1416,0.9993593
6474,0.5042271
6461,0.33412942
3816,0.65374786
9263,0.57308406
170,0.99918336
8438,0.3722907
7103,0.6358639
4306,0.38939437
2801,0.99932396
2414,0.9598233
4071,0.26943552
9345,0.275756
3123,0.99930036
10143,0.4684195
4398,0.20532297
5762,0.5043705
10878,0.5031198
5200,0.35890895
6317,0.5151244
4776,0.50064814
8946,0.518002
4375,0.37986648
4857,0.4245952
10069,0.35928407
3693,0.52578855
3776,0.653251
4743,0.40597203
4666,0.5701119
1474,0.9993044
8886,0.33001214
731,0.9994973
6210,0.6044159
2811,0.9199536
5262,0.44565743
4959,0.24485335
2199,0.9990885
8218,0.59921443
3520,0.46097556
3140,0.48201632
966,0.9992797
5642,0.26621178
8295,0.47922948
4738,0.47956282
6829,0.6997264
9699,0.56230336
5617,0.5241881
6332,0.30083865
8056,0.28556016
8631,0.32724684
609,0.99960226
3241,0.22977084
5572,0.46223575
10269,0.56052464
5725,0.43615022
8900,0.41824767
7111,0.26829544
1207,0.99941576
763,0.99897146
10497,0.39060587
1079,0.99948466
1617,0.99869174
6038,0.39482626
8626,0.38997743
7965,0.44645908
1153,0.9992206
2593,0.9995753
850,0.9990368
9284,0.34727195
6757,0.35794878
3178,0.3066402
9161,0.5059551
7909,0.3412908
8832,0.44262743
3401,0.38143596
7593,0.34862378
9698,0.591582
9421,0.43481398
7523,0.5046214
1872,0.99932396
7522,0.36634055
1028,0.99937135
7344,0.3925043
6521,0.48282748
6978,0.34787628
6590,0.36132008
1822,0.9994747
5498,0.49368194
7456,0.560603
3647,0.7876564
1345,0.9519584
6606,0.6578075
3796,0.325313
1328,0.9995054
8239,0.84595567
5913,0.32243714
9461,0.51388764
1997,0.9994703
4582,0.40167978
2243,0.9990695
675,0.9403938
10866,0.1445078
7381,0.48830584
657,0.9996891
814,0.97941554
9805,0.30321985
6536,0.5363768
5278,0.48018202
725,0.99914265
7172,0.47598964
3734,0.4144956
5869,0.50989497
535,0.9996049
4117,0.64213514
312,0.99939775
6205,0.506121
8449,0.39158297
2936,0.99919873
4475,0.33634478
4127,0.49928492
3804,0.5047085
7235,0.42466968
2499,0.99944955
5255,0.5504061
6371,0.5329174
4160,0.39282995
10636,0.3424465
4428,0.4638587
7490,0.49225616
6852,0.4059923
4911,0.5137693
5169,0.43521112
10433,0.45542416
4913,0.3971509
6264,0.1382148
2234,0.9995109
10082,0.35194284
4276,0.47633344
4790,0.41946882
6648,0.4856577
7039,0.5839036
2539,0.9994234
200,0.99899477
3705,0.43091258
10391,0.23354143
1729,0.93444854
10640,0.29451397
1311,0.99963117
2594,0.9994661
1165,0.90281785
4093,0.4896637
6560,0.3925691
933,0.93729264
5711,0.32166258
6128,0.4507668
2232,0.9996184
10342,0.57851255
1550,0.9991689
307,0.9994728
3219,0.25698048
3222,0.37032083
3552,0.4310132
1765,0.9990885
5095,0.29170984
4579,0.52069557
6324,0.5147219
9439,0.26607487
7690,0.4263154
1606,0.9994216
10894,0.64341164
4758,0.5192919
10652,0.3750468
4145,0.44891232
8303,0.5141533
1927,0.99894685
10997,0.5268918
3965,0.21522337
109,0.99925846
7807,0.4296277
9951,0.38788757
2362,0.9994
7126,0.44844764
6303,0.3238399
9369,0.5371573
1478,0.9996075
8116,0.40795928
10610,0.5999756
8723,0.47391436
9170,0.4087581
2957,0.99926084
9374,0.38645974
3744,0.2763628
5446,0.5225058
8919,0.48096508
2103,0.99925834
4123,0.439419
10961,0.49965703
3481,0.4307519
8953,0.4823195
6234,0.29120284
10906,0.25367022
1434,0.99960023
2851,0.99945694
9278,0.44653147
9057,0.47586548
2429,0.99961
3405,0.26540583
7202,0.3585797
9491,0.27711877
3835,0.29011264
4411,0.47388843
9904,0.2878973
8189,0.36126986
10683,0.17329603
2066,0.9991959
1154,0.99949706
3111,0.99869186
2926,0.99907124
10717,0.5376918
3750,0.4119308
3913,0.36106828
2051,0.9987111
10107,0.45011717
5728,0.626975
1189,0.99913836
481,0.9996107
4312,0.37741417
9567,0.38190037
3078,0.9994991
4242,0.3411493
3958,0.42942247
6180,0.64656
4696,0.47067294
1938,0.99965644
65,0.9992403
1022,0.99940455
8454,0.37136376
9599,0.51299727
2270,0.9996531
9146,0.39742893
4454,0.4011233
7573,0.5487152
9275,0.33426437
8498,0.27752876
1778,0.9993987
8849,0.50575656
8675,0.33614212
2794,0.99944955
10155,0.53405285
256,0.9996189
2921,0.7174937
3829,0.90055126
9849,0.37382042
5377,0.4599638
8855,0.21252364
8258,0.45300335
8053,0.3897237
192,0.9993304
9833,0.4755068
5804,0.6040528
10265,0.5533712
5142,0.57325494
7835,0.52785945
475,0.9251227
3743,0.45937398
3625,0.37361217
7527,0.3404389
7071,0.44391534
2695,0.9979729
10719,0.589022
3404,0.54501665
8533,0.37130168
10132,0.672126
8242,0.45487764
6497,0.60959446
9913,0.371769
3986,0.7645706
4747,0.360089
5590,0.5211361
7101,0.39766878
10302,0.4717942
9172,0.7319102
1949,0.9989592
9730,0.1859657
1847,0.99958354
4414,0.35222313
746,0.99863905
3786,0.39629018
8367,0.29654884
1587,0.99924064
516,0.99961686
5657,0.61154056
194,0.99950755
7307,0.30422005
2982,0.9044956
1371,0.9994097
2527,0.99963963
435,0.9995889
3759,0.43448746
2980,0.99942434
6237,0.2395638
561,0.99947923
2397,0.99959093
9478,0.35108843
10488,0.11862461
491,0.9993594
2701,0.99932396
4989,0.37374496
10054,0.3649973
8827,0.69867706
1946,0.999569
10359,0.47826248
6696,0.4210654
4665,0.39993107
7053,0.35942492
3329,0.47747797
5305,0.35349444
10520,0.31439564
8140,0.42247692
7657,0.23149997
7912,0.44333518
2131,0.9996062
5686,0.3426959
7294,0.3183591
6441,0.5723783
9204,0.27162054
2860,0.9995389
2290,0.9991146
10074,0.38195267
7953,0.41965818
7886,0.35340226
7230,0.46512994
3260,0.25422633
9295,0.28522998
10027,0.40960377
5344,0.47282192
6510,0.52154964
10420,0.2917425
6352,0.40756097
7402,0.5064427
7996,0.41981947
8805,0.5441354
4212,0.49170643
7250,0.36151254
875,0.99940455
3394,0.5307411
7476,0.39795166
482,0.9994486
3696,0.3925744
9095,0.3622297
2904,0.9996345
8951,0.32693928
10908,0.61410713
9906,0.32425186
9252,0.46879667
2409,0.9996076
597,0.99963605
6166,0.52170426
10579,0.6031567
1453,0.99947935
6147,0.37379178
659,0.99945945
6737,0.34124607
2557,0.999479
1115,0.99951136
10544,0.5337905
905,0.9993217
970,0.99961865
1928,0.99946207
4998,0.61073184
10963,0.47522894
2945,0.99965453
5277,0.28172565
1314,0.99932396
4581,0.3230064
353,0.9995572
10513,0.42725036
74,0.9994997
9235,0.4880464
4500,0.3800664
712,0.9994579
4202,0.46087298
10033,0.3276016
7212,0.6803839
3142,0.26411766
6948,0.35700032
7531,0.45598316
8398,0.3651046
10252,0.6081486
